file,n_vars,n_clauses,error,LCG_orc_mean,LCG_orc_std,LCG_orc_min,LCG_orc_max,LCG_orc_median,LCG_bfc_mean,LCG_bfc_std,LCG_bfc_min,LCG_bfc_max,LCG_bfc_median,LCG_n_nodes,LCG_n_edges,LCG_mean_edge_weight,VCG_orc_mean,VCG_orc_std,VCG_orc_min,VCG_orc_max,VCG_orc_median,VCG_bfc_mean,VCG_bfc_std,VCG_bfc_min,VCG_bfc_max,VCG_bfc_median,VCG_n_nodes,VCG_n_edges,VCG_mean_edge_weight,LCG_BRIDGE_orc_mean,LCG_BRIDGE_orc_std,LCG_BRIDGE_orc_min,LCG_BRIDGE_orc_max,LCG_BRIDGE_orc_median,LCG_BRIDGE_bfc_mean,LCG_BRIDGE_bfc_std,LCG_BRIDGE_bfc_min,LCG_BRIDGE_bfc_max,LCG_BRIDGE_bfc_median,LCG_BRIDGE_n_nodes,LCG_BRIDGE_n_edges,LCG_BRIDGE_mean_edge_weight,LCG_COOC_orc_mean,LCG_COOC_orc_std,LCG_COOC_orc_min,LCG_COOC_orc_max,LCG_COOC_orc_median,LCG_COOC_bfc_mean,LCG_COOC_bfc_std,LCG_COOC_bfc_min,LCG_COOC_bfc_max,LCG_COOC_bfc_median,LCG_COOC_n_nodes,LCG_COOC_n_edges,LCG_COOC_mean_edge_weight,WLIG_orc_mean,WLIG_orc_std,WLIG_orc_min,WLIG_orc_max,WLIG_orc_median,WLIG_bfc_mean,WLIG_bfc_std,WLIG_bfc_min,WLIG_bfc_max,WLIG_bfc_median,WLIG_n_nodes,WLIG_n_edges,WLIG_mean_edge_weight,LCG_SPLIT_s0_orc_mean,LCG_SPLIT_s0_orc_std,LCG_SPLIT_s0_orc_min,LCG_SPLIT_s0_orc_max,LCG_SPLIT_s0_orc_median,LCG_SPLIT_s0_bfc_mean,LCG_SPLIT_s0_bfc_std,LCG_SPLIT_s0_bfc_min,LCG_SPLIT_s0_bfc_max,LCG_SPLIT_s0_bfc_median,LCG_SPLIT_s0_n_nodes,LCG_SPLIT_s0_n_edges,LCG_SPLIT_s0_mean_edge_weight,LCG_SPLIT_s5_orc_mean,LCG_SPLIT_s5_orc_std,LCG_SPLIT_s5_orc_min,LCG_SPLIT_s5_orc_max,LCG_SPLIT_s5_orc_median,LCG_SPLIT_s5_bfc_mean,LCG_SPLIT_s5_bfc_std,LCG_SPLIT_s5_bfc_min,LCG_SPLIT_s5_bfc_max,LCG_SPLIT_s5_bfc_median,LCG_SPLIT_s5_n_nodes,LCG_SPLIT_s5_n_edges,LCG_SPLIT_s5_mean_edge_weight,LCG_SPLIT_s10_orc_mean,LCG_SPLIT_s10_orc_std,LCG_SPLIT_s10_orc_min,LCG_SPLIT_s10_orc_max,LCG_SPLIT_s10_orc_median,LCG_SPLIT_s10_bfc_mean,LCG_SPLIT_s10_bfc_std,LCG_SPLIT_s10_bfc_min,LCG_SPLIT_s10_bfc_max,LCG_SPLIT_s10_bfc_median,LCG_SPLIT_s10_n_nodes,LCG_SPLIT_s10_n_edges,LCG_SPLIT_s10_mean_edge_weight,LCG_SPLIT_s20_orc_mean,LCG_SPLIT_s20_orc_std,LCG_SPLIT_s20_orc_min,LCG_SPLIT_s20_orc_max,LCG_SPLIT_s20_orc_median,LCG_SPLIT_s20_bfc_mean,LCG_SPLIT_s20_bfc_std,LCG_SPLIT_s20_bfc_min,LCG_SPLIT_s20_bfc_max,LCG_SPLIT_s20_bfc_median,LCG_SPLIT_s20_n_nodes,LCG_SPLIT_s20_n_edges,LCG_SPLIT_s20_mean_edge_weight
00326.cnf,35,154,,-0.47012006270054557,0.09125286592326985,-0.7571428571428569,-0.16666666666666652,-0.47916666666666674,-1.0300112585826873,0.1784678045132805,-1.6643356643356644,-0.3333333333333335,-1.0476190476190477,224,497,,-0.4858860673604752,0.08765133229348465,-0.6212121212121211,0.0,-0.5,-1.011839081715896,0.13723649550310746,-1.2424242424242424,-0.16666666666666674,-1.0256410256410255,189,462,,-0.48413894421658393,0.1389160496276059,-0.823076923076923,-0.20000000000000018,-0.4666666666666668,-1.020406563760601,0.303880727224628,-1.6643356643356644,-0.5,-1.0476190476190477,378,805,,-0.11940975672880139,0.07758961124132825,-0.3791208791208791,0.41666666666666674,-0.1217948717948718,-0.6809519564679198,0.3591492345144344,-1.6132553606237816,0.8333333333333331,-0.4901960784313725,224,922,,0.059331874432857895,0.06453821144126279,-0.11111111111111116,0.22527472527472525,0.0625,-0.6533462775454443,0.287790214410129,-1.2563025210084033,0.30769230769230793,-0.6990740740740741,70,425,1.0870588235294119,-0.47012006270054557,0.09125286592326985,-0.7571428571428569,-0.16666666666666652,-0.47916666666666674,-1.0300112585826873,0.1784678045132805,-1.6643356643356644,-0.3333333333333335,-1.0476190476190477,224,497,,-0.45746209040801067,0.13154664474212122,-0.7571428571428569,0.25,-0.47916666666666674,-1.0131118038613294,0.21695886287182947,-1.7070707070707072,0.0,-1.0476190476190477,239,527,,-0.44771182587609876,0.158104286843152,-0.7571428571428569,0.25,-0.48484848484848464,-0.9981744218279226,0.24436104760711513,-1.7181818181818183,0.0,-1.0476190476190477,254,557,,-0.427398083637954,0.19499598619430208,-0.7888888888888888,0.25,-0.47916666666666674,-0.9723210339093646,0.2859673858482107,-1.7181818181818183,0.0,-1.0000000000000002,284,617,
00334.cnf,28,125,,-0.4354558523913362,0.10668648428310137,-0.75,-0.10416666666666674,-0.45238095238095233,-0.9991012571657734,0.20148461237576668,-1.6333333333333333,-0.3333333333333335,-1.0476190476190477,181,403,,-0.4387685926503264,0.11342642760919357,-0.6140350877192988,0.025641025641025883,-0.46666666666666656,-0.9898828966928038,0.13782477829573034,-1.2280701754385965,-0.33333333333333337,-1.0000000000000002,153,375,,-0.46722331607477086,0.12703029721445522,-0.8174603174603177,-0.16666666666666674,-0.4444444444444442,-1.00191683847886,0.27929175193284717,-1.6349206349206349,-0.5,-0.9444444444444444,306,653,,-0.08983889413126013,0.08155494004079474,-0.3975155279503102,0.41666666666666674,-0.09375,-0.6485358600788328,0.34302023316358954,-1.6248955722639933,0.8333333333333331,-0.4731182795698924,181,733,,0.10150936544301312,0.06699023483398289,-0.09523809523809512,0.2823529411764706,0.10769230769230764,-0.5986251063802512,0.31550268877797477,-1.304621848739496,0.5490196078431372,-0.6179653679653678,56,330,1.1363636363636365,-0.4354558523913362,0.10668648428310137,-0.75,-0.10416666666666674,-0.45238095238095233,-0.9991012571657734,0.20148461237576668,-1.6333333333333333,-0.3333333333333335,-1.0476190476190477,181,403,,-0.42241454202375567,0.1449190799101027,-0.7638888888888888,0.25,-0.45238095238095233,-0.97951001971301,0.24050698339146878,-1.6447368421052633,0.0,-1.0454545454545454,196,433,,-0.4105413125391527,0.17138477998057725,-0.7833333333333334,0.25,-0.4500000000000002,-0.9627482788389916,0.2707003488937588,-1.6777777777777778,0.0,-1.0,211,463,,-0.39327742047627323,0.20513831061875848,-0.7833333333333334,0.25,-0.44999999999999996,-0.9391940436873516,0.3080527563347469,-1.7070707070707072,0.0,-1.0,241,523,
00339.cnf,30,133,,-0.45833791952673064,0.1058736361546401,-0.75,0.16666666666666663,-0.474358974358974,-1.015948354934369,0.19603183009710287,-1.657142857142857,-1.1102230246251565e-16,-1.0476190476190477,193,429,,-0.46764537035609455,0.08963183113124164,-0.6212121212121209,-0.11111111111111116,-0.47916666666666674,-1.002445992476991,0.12779028335485565,-1.2424242424242424,-0.4761904761904763,-1.0000000000000002,163,399,,-0.47973760135101645,0.13337438231955284,-0.8012820512820511,-0.11111111111111116,-0.4500000000000002,-1.0137886350730192,0.29413736336837704,-1.6794871794871795,-0.5,-1.0,326,695,,-0.0983876051500734,0.08047199121945506,-0.39743589743589736,0.33333333333333326,-0.10256410256410264,-0.6713177611002993,0.3603776432115821,-1.6117187499999999,0.33333333333333326,-0.48484848484848475,193,789,,0.0884887560111696,0.07298215728016573,-0.09999999999999964,0.30000000000000004,0.09198717948717938,-0.6237435095952529,0.31020330208248115,-1.3772486772486772,0.26666666666666683,-0.6291666666666667,60,360,1.1083333333333334,-0.45833791952673064,0.1058736361546401,-0.75,0.16666666666666663,-0.474358974358974,-1.015948354934369,0.19603183009710287,-1.657142857142857,-1.1102230246251565e-16,-1.0476190476190477,193,429,,-0.44384937101655364,0.14568610065485496,-0.75,0.25,-0.474358974358974,-1.0005340710965065,0.23529701295196603,-1.694736842105263,0.0,-1.0476190476190477,208,459,,-0.4324770351746172,0.1719777813828349,-0.75,0.25,-0.4791666666666665,-0.9888466082349158,0.2619402935302521,-1.722943722943723,0.0,-1.0476190476190477,223,489,,-0.415696237068194,0.20727158825839714,-0.7590909090909093,0.25,-0.4791666666666665,-0.9612883492787568,0.3035053350877864,-1.722943722943723,0.0,-1.0454545454545454,253,549,
00341.cnf,25,113,,-0.4255028510866423,0.1120584349137773,-0.75,0.125,-0.4376456876456877,-0.9753358896902853,0.2222298088943373,-1.595959595959596,0.16666666666666652,-1.0,163,364,,-0.44001270771182277,0.08911290032304935,-0.6166666666666671,-0.16666666666666652,-0.4358974358974361,-0.9704137864275814,0.1301923704278703,-1.2333333333333334,-0.4583333333333335,-0.9833333333333334,138,339,,-0.46056593124389733,0.13341813959003396,-0.7888888888888888,0.09999999999999998,-0.4358974358974358,-0.9888452413876143,0.29855864078229544,-1.646153846153846,0.0,-0.9333333333333333,276,590,,-0.07582522134839675,0.07501109064460863,-0.33333333333333326,0.25,-0.08333333333333304,-0.6291319040452412,0.3218193993698855,-1.619047619047619,0.19047619047619035,-0.47916666666666685,163,651,,0.12068758420867624,0.060715672986052134,-0.04824561403508776,0.2666666666666667,0.11874999999999991,-0.533328753681703,0.3012294923600196,-1.2666666666666666,0.3777777777777779,-0.5555555555555554,50,287,1.181184668989547,-0.4255028510866423,0.1120584349137773,-0.75,0.125,-0.4376456876456877,-0.9753358896902853,0.2222298088943373,-1.595959595959596,0.16666666666666652,-1.0,163,364,,-0.413320340826686,0.15160934111362373,-0.75,0.25,-0.43939393939393945,-0.9551606529398409,0.25932437373330736,-1.6111111111111112,0.16666666666666652,-1.0,178,394,,-0.4034504464582156,0.17734634367482252,-0.75,0.25,-0.43939393939393945,-0.9450056464068674,0.28145455025972044,-1.6349206349206349,0.16666666666666652,-1.0,193,424,,-0.3891023206073069,0.21141555552456423,-0.75,0.25,-0.45238095238095233,-0.9223666111022826,0.3175684600902801,-1.6601307189542482,0.16666666666666652,-1.0,223,484,
00345.cnf,35,154,,-0.4624007755043972,0.09944369274209401,-0.7166666666666668,-0.08333333333333348,-0.47916666666666674,-1.0240796985263787,0.18320553233324008,-1.6904761904761905,-0.33333333333333337,-1.0476190476190477,224,497,,-0.47779233081945066,0.09519989580362817,-0.607843137254902,-0.1282051282051282,-0.4999999999999998,-1.0202451511084056,0.1289031132116742,-1.215686274509804,-0.4583333333333335,-1.0256410256410255,189,462,,-0.4815662029481905,0.13432200565763153,-0.8249999999999995,-0.10000000000000009,-0.4666666666666668,-1.01695789372808,0.29436672645078005,-1.6904761904761905,-0.5,-1.0256410256410255,378,805,,-0.11778181675424762,0.08105758389969986,-0.40476190476190466,0.16666666666666663,-0.1213203463203466,-0.6825083385568731,0.3619230451313126,-1.6267990074441687,0.19047619047619035,-0.4999999999999999,224,918,,0.05219389407333781,0.07159244783501928,-0.20833333333333326,0.2777777777777778,0.05555555555555569,-0.6751033797282207,0.2985902242708047,-1.2942307692307693,0.34343434343434326,-0.6754385964912282,70,421,1.0973871733966747,-0.4624007755043972,0.09944369274209401,-0.7166666666666668,-0.08333333333333348,-0.47916666666666674,-1.0240796985263787,0.18320553233324008,-1.6904761904761905,-0.33333333333333337,-1.0476190476190477,224,497,,-0.4509536004792172,0.13660845711176278,-0.723076923076923,0.25,-0.47916666666666674,-1.007346332773278,0.22229502632311554,-1.7222222222222223,0.0,-1.0476190476190477,239,527,,-0.4395342912622984,0.16235699203919218,-0.723076923076923,0.25,-0.47916666666666674,-0.9920009374228405,0.2512264887379905,-1.7222222222222223,0.0,-1.0476190476190477,254,557,,-0.4235392143130647,0.19800140424382534,-0.7285714285714286,0.25,-0.47916666666666674,-0.970243437876695,0.29184985620155146,-1.7222222222222223,0.0,-1.0476190476190477,284,617,
00346.cnf,26,117,,-0.4498789671866595,0.09779085289068151,-0.709090909090909,-0.08333333333333348,-0.46666666666666656,-1.01194004934058,0.19146659855709877,-1.646153846153846,-0.33333333333333337,-1.0476190476190477,169,377,,-0.4595383723588851,0.08634377553847807,-0.6190476190476184,-0.2051282051282053,-0.466666666666667,-0.9830673645247551,0.12493942225501277,-1.2380952380952381,-0.5833333333333335,-1.0,143,351,,-0.47401692006847496,0.13340663129287303,-0.7980769230769236,-0.10000000000000009,-0.4444444444444444,-1.009184005665184,0.2948968383165992,-1.646153846153846,-0.5,-1.0,286,611,,-0.08369162021590658,0.07148263866928772,-0.3392857142857142,0.16666666666666674,-0.08333333333333326,-0.6438078396945772,0.3281954311145392,-1.5744047619047619,-1.1102230246251565e-16,-0.47916666666666685,169,691,,0.11034071058307669,0.067296580745209,-0.06410256410256387,0.31818181818181823,0.10625000000000007,-0.564486395406801,0.31621964553063975,-1.2125000000000001,0.5454545454545454,-0.5893696581196581,52,314,1.1178343949044587,-0.4498789671866595,0.09779085289068151,-0.709090909090909,-0.08333333333333348,-0.46666666666666656,-1.01194004934058,0.19146659855709877,-1.646153846153846,-0.33333333333333337,-1.0476190476190477,169,377,,-0.4358203913685197,0.14036986176186783,-0.709090909090909,0.25,-0.46666666666666656,-0.992027672508956,0.2320084912768159,-1.6823529411764706,0.0,-1.0454545454545454,184,407,,-0.4238168057269586,0.16966168142664811,-0.7285714285714286,0.25,-0.46666666666666656,-0.9793600057021412,0.2612859139928043,-1.7129186602870814,0.0,-1.0454545454545454,199,437,,-0.40365982943950746,0.20746835500740157,-0.7375,0.25,-0.4642857142857144,-0.9552222969853755,0.3061208171644103,-1.7666666666666666,0.0,-1.0476190476190477,229,497,
00347.cnf,37,162,,-0.4658553749734438,0.0974091880954974,-0.7222222222222221,-0.08333333333333348,-0.4791666666666665,-1.0199482560142217,0.18935221952642517,-1.7083333333333335,-0.4761904761904763,-1.0476190476190477,236,523,,-0.48461853445513575,0.09136973590406933,-0.6282051282051284,0.0,-0.4999999999999999,-1.01654856446977,0.13600260337509543,-1.2564102564102564,-0.3333333333333335,-1.0294871794871794,199,486,,-0.48276442090639254,0.13636482470556846,-0.8194444444444442,-0.09523809523809512,-0.45833333333333326,-1.0141163195324943,0.2930398982670378,-1.7083333333333335,-0.4761904761904763,-1.0,398,847,,-0.12646970618342193,0.07926722809341694,-0.4095238095238094,0.16666666666666685,-0.12878787878787845,-0.6895897520569627,0.3723272323054163,-1.5568181818181819,0.19047619047619035,-0.5303030303030306,236,965,,0.04103715676915005,0.06506479098234327,-0.16911764705882337,0.25,0.04166666666666685,-0.7030102000795372,0.295085653253197,-1.3927083333333334,0.25,-0.744480056980057,74,442,1.0995475113122173,-0.4658553749734438,0.0974091880954974,-0.7222222222222221,-0.08333333333333348,-0.4791666666666665,-1.0199482560142217,0.18935221952642517,-1.7083333333333335,-0.4761904761904763,-1.0476190476190477,236,523,,-0.4547875321383459,0.13440268488019075,-0.7222222222222221,0.25,-0.4791666666666665,-1.0071389856878104,0.22275954101018805,-1.7380952380952381,0.0,-1.0476190476190477,251,553,,-0.44391846718176053,0.1611812878480719,-0.7333333333333332,0.25,-0.4791666666666665,-0.9929405904748958,0.2515750454162159,-1.7564102564102564,0.0,-1.0454545454545454,266,583,,-0.42948932733569956,0.19605196069644626,-0.7571428571428573,0.25,-0.4791666666666665,-0.9706641350650412,0.29005257645761734,-1.772079772079772,0.0,-1.0384615384615385,296,643,
00354.cnf,28,125,,-0.45775720695075534,0.09421266436771471,-0.708333333333333,0.0,-0.4666666666666668,-1.0144688644688646,0.18549983301673661,-1.6515151515151514,-0.33333333333333337,-1.0,181,403,,-0.47713644307761965,0.07877094254907309,-0.6190476190476191,-0.16666666666666674,-0.4791666666666665,-0.9926795154736331,0.12803525947217076,-1.2380952380952381,-0.4583333333333335,-1.0,153,375,,-0.4776203423037042,0.13037350785319474,-0.7980769230769231,-0.04166666666666652,-0.45238095238095255,-1.010682851264781,0.28711662455073195,-1.7083333333333335,-0.3333333333333335,-0.9696969696969697,306,653,,-0.09083296811244666,0.07367974422220501,-0.3000000000000005,0.45833333333333337,-0.09139784946236551,-0.6480210861312308,0.3333250573180966,-1.515948275862069,0.8333333333333331,-0.4731182795698924,181,739,,0.09927753394813743,0.059724856688294324,-0.10714285714285698,0.2414860681114549,0.10471491228070179,-0.5477354769230771,0.30803358593746116,-1.2588235294117647,0.40000000000000013,-0.570858134920635,56,336,1.1160714285714286,-0.45775720695075534,0.09421266436771471,-0.708333333333333,0.0,-0.4666666666666668,-1.0144688644688646,0.18549983301673661,-1.6515151515151514,-0.33333333333333337,-1.0,181,403,,-0.44531482721266713,0.1387306673519092,-0.7179487179487178,0.25,-0.4666666666666668,-0.9976468670124423,0.2263055982559559,-1.6823529411764706,0.0,-1.0,196,433,,-0.43453351568743515,0.1669240978697777,-0.7333333333333338,0.25,-0.4666666666666668,-0.9811527974277308,0.2542539162981999,-1.6823529411764706,0.0,-1.0,211,463,,-0.4136041006007826,0.20592134804251408,-0.739583333333333,0.25,-0.4666666666666668,-0.9532183204703168,0.3002586852440968,-1.6904761904761905,0.0,-1.0,241,523,
00355.cnf,34,150,,-0.46895871288949803,0.10257882208589687,-0.732142857142857,0.0,-0.47916666666666674,-1.016723800763057,0.18774937616230017,-1.623931623931624,-0.33333333333333337,-1.0476190476190477,218,484,,-0.48810016381585003,0.08544740734676351,-0.6166666666666671,-0.16666666666666652,-0.49999999999999956,-1.011525821310135,0.1283850724266264,-1.2333333333333334,-0.5555555555555556,-1.0,184,450,,-0.48394885478750277,0.14335095447156893,-0.8090909090909093,0.0,-0.4666666666666668,-1.0106872081999634,0.30553889109525917,-1.623931623931624,-0.3333333333333335,-1.0000000000000002,368,784,,-0.11910480618227096,0.07804258397121894,-0.37941176470588145,0.23809523809523803,-0.12179487179487158,-0.6819541197596994,0.36260380281613586,-1.576480263157895,0.19047619047619035,-0.4901960784313725,218,891,,0.05749913792764908,0.06785466685424879,-0.1875,0.21153846153846145,0.06015037593984962,-0.6448122197174055,0.2808449132757551,-1.2850202429149797,0.38888888888888884,-0.6805555555555558,68,407,1.1056511056511056,-0.46895871288949803,0.10257882208589687,-0.732142857142857,0.0,-0.47916666666666674,-1.016723800763057,0.18774937616230017,-1.623931623931624,-0.33333333333333337,-1.0476190476190477,218,484,,-0.45698690630597244,0.14116965214273167,-0.732142857142857,0.25,-0.47916666666666685,-1.0035051038455707,0.22161421214784938,-1.6349206349206349,0.0,-1.0476190476190477,233,514,,-0.4457757642415634,0.16632052630981553,-0.746031746031746,0.25,-0.47916666666666674,-0.9902974170437405,0.24878492929535245,-1.672514619883041,0.0,-1.0476190476190477,248,544,,-0.42650048360879655,0.20201398933194506,-0.7638888888888893,0.25,-0.47916666666666674,-0.9694929689080527,0.2881364138244008,-1.672514619883041,0.0,-1.0476190476190477,278,604,
00363.cnf,25,113,,-0.44418463480963477,0.09857970693327583,-0.6904761904761907,0.0,-0.45833333333333315,-1.0136696636696638,0.19239598644172112,-1.6,-0.33333333333333337,-1.0476190476190477,163,364,,-0.4510101910544388,0.0817011849070272,-0.6166666666666669,-0.16666666666666696,-0.45238095238095233,-0.9669242344021107,0.12550875957134136,-1.2333333333333334,-0.5333333333333332,-0.9761904761904762,138,339,,-0.4709722624486229,0.12461756593647276,-0.8257575757575761,-0.125,-0.45000000000000007,-1.0093522390980019,0.2805101710662728,-1.672514619883041,-0.5,-1.0,276,590,,-0.074638814424035,0.07079416943338973,-0.29032258064516103,0.45833333333333337,-0.07618523949169165,-0.6414400040576818,0.32410608076364045,-1.5625000000000002,0.8333333333333331,-0.4901960784313725,163,666,,0.13025863840191187,0.05699355240297227,-0.013157894736841813,0.2840909090909093,0.12941176470588234,-0.5503041555468936,0.272712906068524,-1.3487012987012987,0.25,-0.5281746031746031,50,302,1.1225165562913908,-0.44418463480963477,0.09857970693327583,-0.6904761904761907,0.0,-0.45833333333333315,-1.0136696636696638,0.19239598644172112,-1.6,-0.33333333333333337,-1.0476190476190477,163,364,,-0.4313813865209804,0.14343414624849726,-0.7250000000000001,0.25,-0.46666666666666656,-0.9949057921773657,0.23347101325291278,-1.6333333333333333,0.0,-1.0476190476190477,178,394,,-0.4207938561975925,0.1728203791598403,-0.7250000000000001,0.25,-0.4654761904761905,-0.9808703754179176,0.2629896269170652,-1.6333333333333333,0.0,-1.0256410256410255,193,424,,-0.4021634597278899,0.21128372410063614,-0.7388888888888892,0.25,-0.4642857142857144,-0.9524712154116244,0.3069951575296781,-1.6923076923076923,0.0,-1.0465367965367967,223,484,
00366.cnf,38,166,,-0.47386777557020093,0.09568012022282736,-0.732142857142857,0.0,-0.4999999999999998,-1.0310092478002926,0.1848013527323526,-1.623931623931624,-1.1102230246251565e-16,-1.0476190476190477,242,536,,-0.49731298964159193,0.07692863118732056,-0.6166666666666669,-0.09523809523809512,-0.5,-1.0239344525742051,0.12543318876485562,-1.2333333333333334,-0.3333333333333335,-1.0362745098039217,204,498,,-0.4869459409637982,0.13807382371559512,-0.8499999999999999,-0.16666666666666674,-0.4666666666666668,-1.0210989471358134,0.29671941808753,-1.7,-0.5,-1.0256410256410255,408,868,,-0.1264004773937336,0.08549173625451308,-0.4780701754385963,0.25,-0.13333333333333353,-0.6969799932112659,0.374307680462607,-1.593979933110368,0.33333333333333326,-0.4999999999999999,242,994,,0.04298252588381863,0.06428155858901184,-0.23333333333333317,0.22916666666666674,0.04678197189807087,-0.6864311572544645,0.2778940598607746,-1.3271255060728744,0.20833333333333326,-0.721111111111111,76,458,1.0873362445414847,-0.47386777557020093,0.09568012022282736,-0.732142857142857,0.0,-0.4999999999999998,-1.0310092478002926,0.1848013527323526,-1.623931623931624,-1.1102230246251565e-16,-1.0476190476190477,242,536,,-0.4625206703386915,0.13284682065666228,-0.732142857142857,0.25,-0.4999999999999998,-1.0148639248462572,0.2210492246123318,-1.6666666666666667,0.0,-1.0476190476190477,257,566,,-0.45257386396228666,0.15847299806893708,-0.732142857142857,0.25,-0.4999999999999998,-1.0018512876944086,0.247008412875457,-1.6777777777777778,0.0,-1.0476190476190477,272,596,,-0.4363656054044373,0.19393128626698464,-0.7596153846153841,0.25,-0.4999999999999998,-0.9756037000280421,0.2885958539955373,-1.6777777777777778,0.0,-1.0476190476190477,302,656,
00369.cnf,33,146,,-0.4588576144308628,0.09965154591943692,-0.7840909090909087,-0.08333333333333326,-0.4666666666666668,-1.0136088787362671,0.1878128266869475,-1.623931623931624,-0.33333333333333337,-1.0476190476190477,212,471,,-0.4859509384075736,0.08501562230109884,-0.6166666666666669,-0.12820512820512797,-0.5000000000000001,-1.0174187386265667,0.12572739887763895,-1.2333333333333334,-0.4761904761904763,-1.0256410256410255,179,438,,-0.47828486995900943,0.1367815264355205,-0.8374999999999999,-0.16666666666666674,-0.4523809523809521,-1.0092797074776105,0.2966024142518828,-1.675,-0.3333333333333335,-1.0,358,763,,-0.11510272714726567,0.07749355036986057,-0.36309523809523747,0.41666666666666674,-0.11333333333333351,-0.674497370788316,0.3594365223127497,-1.5930127041742286,0.8333333333333331,-0.4901960784313725,212,864,,0.06139024549205823,0.06562371998519174,-0.16826923076923084,0.23076923076923084,0.0625,-0.6552858688010711,0.286373217564225,-1.2442307692307693,0.3863636363636365,-0.6777777777777776,66,393,1.1145038167938932,-0.4588576144308628,0.09965154591943692,-0.7840909090909087,-0.08333333333333326,-0.4666666666666668,-1.0136088787362671,0.1878128266869475,-1.623931623931624,-0.33333333333333337,-1.0476190476190477,212,471,,-0.4481442598209065,0.13792040066877329,-0.7840909090909087,0.25,-0.4722222222222221,-0.9956468016348257,0.22531893950185267,-1.6527777777777777,0.0,-1.0476190476190477,227,501,,-0.43803257787795397,0.16387184801465313,-0.7840909090909087,0.25,-0.4666666666666668,-0.979686121798819,0.2547166621303798,-1.6753246753246753,0.0,-1.0476190476190477,242,531,,-0.4208526508519829,0.19995328382465463,-0.7979797979797976,0.25,-0.46875,-0.9582739702930727,0.2931742396194248,-1.694736842105263,0.0,-1.0454545454545454,272,591,
00373.cnf,11,58,,-0.3078958503958504,0.10491627510551108,-0.5555555555555551,0.01666666666666672,-0.3030303030303032,-0.9175935025935028,0.20893869138194704,-1.6848484848484848,-0.4583333333333335,-0.888888888888889,80,185,,-0.25000277781717944,0.11087859962446575,-0.5666666666666669,0.025641025641025772,-0.25245098039215685,-1.0081127352476238,0.14179640644731833,-1.1666666666666667,-0.5333333333333332,-1.0392156862745099,69,174,,-0.3970370760653153,0.12510380845548175,-0.8119658119658117,0.01666666666666672,-0.38888888888888906,-0.9507832237898683,0.27899304651097584,-1.6848484848484848,-0.5,-0.8999999999999999,138,301,,0.03364664959008844,0.06199717477886441,-0.1666666666666663,0.2857142857142857,0.032051282051281826,-0.42876465252963153,0.1686400325580413,-1.0476190476190474,0.19047619047619035,-0.42666666666666686,80,305,,0.29017739477298304,0.062105434997336166,0.11764705882352955,0.4285714285714286,0.29428104575163394,0.11732422860364036,0.3243588941229811,-0.6700000000000002,0.7628205128205128,0.14285714285714285,22,120,1.45,-0.3078958503958504,0.10491627510551108,-0.5555555555555551,0.01666666666666672,-0.3030303030303032,-0.9175935025935028,0.20893869138194704,-1.6848484848484848,-0.4583333333333335,-0.888888888888889,80,185,,-0.3002924143040423,0.1509429479138602,-0.5777777777777777,0.25,-0.32051282051282026,-0.9055942894314988,0.26221765333368946,-1.7070707070707072,0.0,-0.9166666666666667,95,215,,-0.29284942381881157,0.17943765751990584,-0.5757575757575757,0.25,-0.32456140350877183,-0.9008905922815699,0.29183866052387786,-1.7280701754385965,0.0,-0.9333333333333333,110,245,,-0.2817591739455602,0.2133470309728485,-0.607142857142857,0.25,-0.33333333333333326,-0.9000725628612302,0.3503004573674971,-1.7591973244147157,0.0,-1.0,140,305,
00374.cnf,11,58,,-0.31775228525228527,0.113988078911096,-0.5833333333333335,0.0,-0.3166666666666669,-0.9154280854280854,0.23387580405883449,-1.6349206349206349,-0.3333333333333335,-0.888888888888889,80,185,,-0.2669000368850908,0.10260972642358421,-0.5333333333333332,0.0,-0.2666666666666667,-1.0076276612009327,0.10024464298930558,-1.1547619047619049,-0.6666666666666667,-1.027777777777778,69,174,,-0.40913354825314957,0.12325970802863084,-0.7305194805194808,0.0,-0.38888888888888906,-0.9528618575960769,0.2681429411822493,-1.6349206349206349,-0.3333333333333335,-0.8571428571428572,138,301,,0.034000197888039395,0.05575159682619012,-0.1777777777777776,0.16666666666666685,0.033333333333333326,-0.44649742316962776,0.1695083557533524,-1.1794871794871793,0.05632183908045965,-0.42666666666666686,80,311,,0.2949464171190362,0.052793412862229744,0.18181818181818177,0.4285714285714286,0.29999999999999993,0.04722714470588619,0.3135100386848358,-0.7363636363636363,0.8708333333333333,0.05909090909090907,22,126,1.380952380952381,-0.31775228525228527,0.113988078911096,-0.5833333333333335,0.0,-0.3166666666666669,-0.9154280854280854,0.23387580405883449,-1.6349206349206349,-0.3333333333333335,-0.888888888888889,80,185,,-0.3078829826504245,0.15983040740305265,-0.5833333333333335,0.25,-0.33333333333333326,-0.9015042451088964,0.2741131516940534,-1.6444444444444444,0.0,-0.888888888888889,95,215,,-0.29970683511499835,0.18482293931450744,-0.5833333333333333,0.25,-0.33333333333333326,-0.8952461937155816,0.30626224056129336,-1.6666666666666667,0.0,-0.9333333333333333,110,245,,-0.2913813340096774,0.21969161793943973,-0.5921052631578947,0.25,-0.35227272727272707,-0.8965683565467862,0.34719236937016384,-1.7,0.0,-1.0,140,305,
